"ProductID","ProductName","Description","Price","Category","Brand","Weight","Flavor","Grain","Material","Color","SubCategory"
"1231","NKpup Sherpa Fleece Dog Harness","Step‑in fleece‑lined harness — comfortable for colder weather","25.9900","Dog Apparel","NKpup","0.0000",NULL,"0","fleece, nylon","white","Harness"
"1232","Lucy & Co. No-Pull Dog Harness","No‑pull harness with front & back leash points and padded comfort","16.0000","Dog Apparel","Lucy & Co.","0.0000",NULL,"0","neoprene, mesh","varies","Harness"
"1233","WildsideDogGear Click N Go Front Clip Dog Harness","Front‑clip harness with 4‑point adjustment for custom fit","56.9500","Dog Apparel","WildsideDogGear","0.0000",NULL,"0","nylon","black","Harness"
"1234","Arcadia Trail Lightweight Reflective Dog Harness","Reflective lightweight harness for evening walks","29.9900","Dog Apparel","Arcadia Trail","0.0000",NULL,"0","nylon, reflective webbing","varies","Harness"
"1235","BahamacreationPupCo Personalized Dog Harness","Customizable harness with removable name patches, adjustable fit","16.9900","Dog Apparel","BahamacreationPupCo","0.0000",NULL,"0","nylon","black","Harness"
"1236","PAWTITAS Embroidered Nylon Dog Harness","Reflective nylon harness with buckle and leash‑attachment ring","19.9900","Dog Apparel","PAWTITAS","0.0000",NULL,"0","nylon","black","Harness"
"1237","Puppia Soft Harness Vest","Soft mesh vest harness for small dogs — breathable and washable","17.5900","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1238","Puppia Soft Step-In Dog Harness","Step‑in soft mesh harness — easy on/off for small dogs","19.2000","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1239","PetSafe Easy Walk Dog Harness – Medium/Large","No‑pull harness sized for medium to large dogs","22.9500","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","black","Harness"
"1240","PetSafe Easy Walk Deluxe Harness – Small","Deluxe no‑pull harness for small dogs","26.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","blue","Harness"
"1241","PetSafe Easy Walk Deluxe Harness – Medium","Deluxe no‑pull harness for medium dogs","26.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","blue","Harness"
"1242","PetSafe Easy Walk Deluxe Harness – Large","Deluxe no‑pull harness for large dogs","26.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","blue","Harness"
"1243","PetSafe Easy Walk Dog Harness – Budget","Basic no‑pull harness for everyday walks","13.4900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","black","Harness"
"1244","Puppia Soft Superior Harness – Final Sale","Soft lightweight mesh harness (final sale model)","18.9500","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1245","Ruffwear Flagline Dog Harness – Alternate Color","Flagline harness in alternate color variant","48.6900","Dog Apparel","Ruffwear","0.0000",NULL,"0","nylon, polyester","alternative","Harness"
"1246","Ruffwear Front Range Dog Harness – Small","Front Range harness sized Small","49.9900","Dog Apparel","Ruffwear","0.0000",NULL,"0","nylon, polyester","varies","Harness"
"1247","Ruffwear Front Range Dog Harness – Medium","Front Range harness sized Medium","54.9900","Dog Apparel","Ruffwear","0.0000",NULL,"0","nylon, polyester","varies","Harness"
"1248","Ruffwear Front Range Dog Harness – Large","Front Range harness sized Large","54.9900","Dog Apparel","Ruffwear","0.0000",NULL,"0","nylon, polyester","varies","Harness"
"1249","Puppia Soft Dog Harness – XS","Soft mesh harness size XS","17.0700","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1250","Puppia Soft Dog Harness – S","Soft mesh harness size S","17.0700","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1251","Puppia Soft Dog Harness – M","Soft mesh harness size M","17.0700","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1252","Puppia Soft Dog Harness – L","Soft mesh harness size L","17.0700","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1253","Puppia Soft Dog Harness – XL","Soft mesh harness size XL","17.0700","Dog Apparel","Puppia","0.0000",NULL,"0","polyester mesh","varies","Harness"
"1254","PetSafe Easy Walk Dog Harness – Small","No‑pull harness for small dogs","22.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","black/silver","Harness"
"1255","PetSafe Easy Walk Dog Harness – Large","No‑pull harness for large dogs","22.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","black/silver","Harness"
"1256","PetSafe Easy Walk Dog Harness – X-Large","No‑pull harness for extra‑large dogs","22.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","black/silver","Harness"
"1257","PetSafe Easy Walk Deluxe Dog Harness – XL","Deluxe no‑pull harness for XL dogs","26.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","blue","Harness"
"1258","Wild One Dog Harness – Medium","Soft lightweight harness, medium size","24.0000","Dog Apparel","Wild One","0.0000",NULL,"0","nylon, padding","blush","Harness"
"1259","Wild One Dog Harness – Large","Soft lightweight harness, large size","24.0000","Dog Apparel","Wild One","0.0000",NULL,"0","nylon, padding","blush","Harness"
"1260","Arcadia Trail Dog Harness – Standard","Reflective lightweight harness for everyday walks","29.9900","Dog Apparel","Arcadia Trail","0.0000",NULL,"0","nylon, reflective webbing","varies","Harness"
"1261","WildsideDogGear Harness – Adjustable","Front‑clip harness with high adjustability for custom fit","56.9500","Dog Apparel","WildsideDogGear","0.0000",NULL,"0","nylon","black","Harness"
"1262","PetSafe Nylon Dog Leash 6 ft x 1 in","Durable nylon leash with bolt‑snap clip, everyday walk leash","6.7400","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon","royal blue","Leash"
"1263","PetSafe Nylon Dog Leash 4 ft x 1 in","Compact nylon leash for small/medium dogs","8.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon","red","Leash"
"1264","PetSafe Cotton Training Lead 30 ft","Long cotton lead for training and recall work","19.6400","Dog Apparel","PetSafe","0.0000",NULL,"0","cotton","black","Leash"
"1265","PetSafe Two‑Point Control Leash","Double‑ended control leash for harness front & back clips","12.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, metal clip","black","Leash"
"1266","PetSafe Act Fast Hands‑Free Leash Belt","Hands‑free walking belt leash — good for running or errands with dog","13.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, plastic","black","Leash"
"1267","Ruffwear Front Range Dog Leash 5 ft","Strong webbing leash — everyday walking leash, padded handle","24.9500","Dog Apparel","Ruffwear","0.0000",NULL,"0","nylon webbing","obsidian","Leash"
"1268","Ruffwear Roamer Bungee Dog Leash","Bungee‑style leash for hiking and active dogs — reduces shock on pulls","39.9500","Dog Apparel","Ruffwear","0.0000",NULL,"0","nylon, elastic bungee","river rock green","Leash"
"1269","Ruffwear Flagline Adjustable Dog Leash","Lightweight adjustable leash for active dogs, multiple length settings","29.9500","Dog Apparel","Ruffwear","0.0000",NULL,"0","nylon webbing","sage green","Leash"
"1270","Top Paw Standard Dog Leash 6 ft","Basic standard leash for walks","7.9900","Dog Apparel","Top Paw","0.0000",NULL,"0","nylon","black","Leash"
"1271","Top Paw Reflective Dog Leash 6 ft","Standard leash with reflective thread for visibility at night","12.9900","Dog Apparel","Top Paw","0.0000",NULL,"0","nylon, reflective thread","black","Leash"
"1272","Top Paw Rope Dog Leash 4 ft","Compact rope‑style leash, good for small dogs or short walks","9.9900","Dog Apparel","Top Paw","0.0000",NULL,"0","rope","blue","Leash"
"1273","Top Paw Double Coupler Dog Leash","Leash with dual ends for walking two dogs at once","19.9900","Dog Apparel","Top Paw","0.0000",NULL,"0","nylon","black","Leash"
"1274","Top Paw Fashion Dog Lead 4 ft","Decorative 4‑ft leash — everyday walks or quick outings","11.9900","Dog Apparel","Top Paw","0.0000",NULL,"0","nylon","patterned","Leash"
"1275","Top Paw Checkered 4 ft Padded Handle Leash","Short leash with padded handle — comfortable grip for small/medium dogs","13.4900","Dog Apparel","Top Paw","0.0000",NULL,"0","nylon, padding","checkered","Leash"
"1276","Arcadia Trail Grey Reflective Rope Leash 15 ft","Long reflective rope leash — good for training or recall","19.9500","Dog Apparel","Arcadia Trail","0.0000",NULL,"0","nylon rope, reflective","grey","Leash"
"1277","Arcadia Trail Paracord Rope Dog Leash 6 ft","Durable paracord rope leash","14.9900","Dog Apparel","Arcadia Trail","0.0000",NULL,"0","paracord","olive","Leash"
"1278","Arcadia Trail Hands‑Free Running Dog Leash","Hands‑free leash system for running or walking, adjustable waist strap","24.9500","Dog Apparel","Arcadia Trail","0.0000",NULL,"0","nylon, elastic","black","Leash"
"1279","Arcadia Trail Light‑Up LED Dog Leash","Leash with built-in LED for nighttime visibility","22.9900","Dog Apparel","Arcadia Trail","0.0000",NULL,"0","nylon, LED/light strip","blue","Leash"
"1280","flexi Xtreme Retractable Tape Dog Leash 16 ft","Retractable leash giving extended range up to 16 ft","24.9900","Dog Apparel","flexi","0.0000",NULL,"0","plastic, nylon tape","black","Leash"
"1281","flexi New Classic Retractable Tape Dog Leash 16 ft","Classic retractable tape leash — 16 ft, comfortable handle","22.9900","Dog Apparel","flexi","0.0000",NULL,"0","plastic, nylon tape","red","Leash"
"1282","flexi New Classic Retractable Neon Tape Dog Leash","Retractable leash with neon tape — higher nighttime visibility","23.9900","Dog Apparel","flexi","0.0000",NULL,"0","plastic, neon tape","neon yellow","Leash"
"1283","KONG Hands-Free Dog Leash 6 ft","Hands‑free leash — converts leash to waist‑belt style for convenience","18.9900","Dog Apparel","KONG","0.0000",NULL,"0","nylon, plastic","black","Leash"
"1284","KONG Comfort Traffic Dog Leash 6 ft","Standard 6‑ft leash with padded handle — comfort for daily walks","16.9900","Dog Apparel","KONG","0.0000",NULL,"0","nylon, padding","black","Leash"
"1285","KONG Neoprene Handle Rope Dog Leash 4 ft","Rope leash with neoprene padded handle — short leash for small/medium dogs","14.9900","Dog Apparel","KONG","0.0000",NULL,"0","nylon rope, neoprene","grey","Leash"
"1286","Carhartt Field Dog Leash","Durable heavy‑duty leash for outdoor use","22.9900","Dog Apparel","Carhartt","0.0000",NULL,"0","nylon, metal clip","tan","Leash"
"1287","Coastal Pet Products Double‑Handle Bungee Leash","Bungee leash with two handles for close control and comfort","18.9900","Dog Apparel","Coastal Pet Products","0.0000",NULL,"0","nylon, elastic bungee","brown","Leash"
"1288","Coastal Pet Products K9 Explorer Reflective Braided Rope Snap Leash","Reflective braided rope leash — durable and weather‑resistant","21.4900","Dog Apparel","Coastal Pet Products","0.0000",NULL,"0","braided rope","black","Leash"
"1289","Coastal Pet Products Wolf‑Gang MountainWave Nylon Dog Leash","Sturdy nylon leash for everyday walks or hiking","24.9500","Dog Apparel","Coastal Pet Products","0.0000",NULL,"0","nylon","olive","Leash"
"1290","Mighty Paw Rope Dog Leash 6 ft","Heavy‑duty rope leash for large or strong dogs","14.0000","Dog Apparel","Mighty Paw","0.0000",NULL,"0","nylon rope","black","Leash"
"1291","BAAPET Heavy Duty Rope Dog Leash","Thick nylon rope leash with padded handle — extra comfort for strong pulls","19.9500","Dog Apparel","BAAPET","0.0000",NULL,"0","nylon rope, padding","red","Leash"
"1292","Dutchy Ultra Strong Reflective Dog Leash 6 ft","Heavy‑duty reflective leash with 360° swivel clip and padded handle","17.9900","Dog Apparel","Dutchy","0.0000",NULL,"0","nylon, reflective stitch","black","Leash"
"1293","Joytale Reflective Dog Leash 6 ft","Reflective leash with padded handle for night walks","16.9900","Dog Apparel","Joytale","0.0000",NULL,"0","nylon, reflective thread","grey","Leash"
"1294","TUG 360° Tangle‑Free Retractable Dog Leash 16 ft","Retractable leash with one‑handed brake/lock and tangle‑free design","15.9900","Dog Apparel","TUG","0.0000",NULL,"0","plastic, tape","white/neon yellow","Leash"
"1295","TUG Heavy Duty Bungee Leash 6 ft","Heavy‑duty leash with shock‑absorbing elastic and padded handles","15.9900","Dog Apparel","TUG","0.0000",NULL,"0","nylon, elastic bungee","black","Leash"
"1296","Auroth Tactical Bungee Dog Leash 6 ft","Heavy duty leash with double handle and reflective stitching — good for strong pullers","9.9900","Dog Apparel","Auroth","0.0000",NULL,"0","nylon, elastic bungee","black","Leash"
"1297","Wolfgang Dog Leash Nylon 6 ft","Standard strong nylon leash — everyday walking or training","24.9500","Dog Apparel","Wolfgang","0.0000",NULL,"0","nylon","brown","Leash"
"1298","Mendota Slip Lead Rope Leash 7 ft","Slip‑on leash combining collar and leash — useful for training or quick walks","23.4900","Dog Apparel","Mendota","0.0000",NULL,"0","nylon rope","black","Leash"
"1299","Gorilla Grip Rope Dog Leash 6 ft","Climbing‑rope style leash — durable and weather resistant","18.4900","Dog Apparel","Gorilla Grip","0.0000",NULL,"0","nylon rope","blue","Leash"
"1300","MayPaw Slip Lead Dog Leash 7 ft","Slip‑lead design leash — one string acts as collar + leash, convenient for quick outings","12.9900","Dog Apparel","MayPaw","0.0000",NULL,"0","nylon rope","red","Leash"
"1301","Leatherberg Leather Dog Leash 6 ft","Classic leather leash — ages well, durable and flexible","34.9900","Dog Apparel","Leatherberg","0.0000",NULL,"0","leather","brown","Leash"
"1302","HiDream Heavy Duty Nylon Dog Leash 6 ft","Durable everyday leash — comfortable handle, strong stitching","17.9000","Dog Apparel","HiDream","0.0000",NULL,"0","nylon","black","Leash"
"1303","Jespet Reflective Dog Leash 6 ft","Reflective leash good for night walks — nylon with reflective stitching","15.4900","Dog Apparel","Jespet","0.0000",NULL,"0","nylon, reflective thread","black","Leash"
"1304","Puppia Standard Nylon Dog Leash 5 ft","Simple nylon leash for small or medium dogs","9.5000","Dog Apparel","Puppia","0.0000",NULL,"0","nylon","navy","Leash"
"1305","Puppia Rope Leash 6 ft","Rope‑style leash — soft grip, good for daily walks","11.9900","Dog Apparel","Puppia","0.0000",NULL,"0","rope","gray","Leash"
"1306","Dog + Bone Adjustable Nylon Dog Leash 6 ft","Adjustable length leash — good for flexible walking or training","40.0000","Dog Apparel","Dog + Bone","0.0000",NULL,"0","nylon webbing","green","Leash"
"1307","Sassy Woof Disney Minnie Mouse Dog Leash 4 ft","Themed decorative leash for small dogs or puppies","12.4900","Dog Apparel","Sassy Woof","0.0000",NULL,"0","nylon, printed","pink","Leash"
"1308","Sassy Woof Disney Winnie the Pooh Dog Leash 4 ft","Themed decorative leash for small dogs or puppies","12.4900","Dog Apparel","Sassy Woof","0.0000",NULL,"0","nylon, printed","yellow","Leash"
"1309","Sassy Woof Toy Story Dog Leash 4 ft","Themed leash for small dogs — fun prints, lightweight","12.4900","Dog Apparel","Sassy Woof","0.0000",NULL,"0","nylon, printed","multi","Leash"
"1310","Pendleton Classic Check Nylon Dog Leash 6 ft","Stylish printed nylon leash — durable and comfortable","25.0000","Dog Apparel","Pendleton","0.0000",NULL,"0","nylon","checkered","Leash"
"1311","Buckledown Patterned Nylon Dog Leash 6 ft","Patterned nylon leash — everyday use or strolls","18.9900","Dog Apparel","Buckle-Down","0.0000",NULL,"0","nylon","patterned","Leash"
"1312","Baskerville Ultra Muzzle - XS","Lightweight basket muzzle for small dogs","14.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, nylon","black","Muzzle"
"1313","Baskerville Ultra Muzzle - S","Lightweight basket muzzle for small dogs","16.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, nylon","black","Muzzle"
"1314","Baskerville Ultra Muzzle - M","Lightweight basket muzzle for medium dogs","18.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, nylon","black","Muzzle"
"1315","Baskerville Ultra Muzzle - L","Lightweight basket muzzle for large dogs","21.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, nylon","black","Muzzle"
"1316","Baskerville Ultra Muzzle - XL","Lightweight basket muzzle for extra-large dogs","24.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, nylon","black","Muzzle"
"1317","Baskerville Comfort Muzzle - XS","Soft padded basket muzzle for small dogs","19.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, neoprene","black","Muzzle"
"1318","Baskerville Comfort Muzzle - S","Soft padded basket muzzle for small dogs","21.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, neoprene","black","Muzzle"
"1319","Baskerville Comfort Muzzle - M","Soft padded basket muzzle for medium dogs","23.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, neoprene","black","Muzzle"
"1320","Baskerville Comfort Muzzle - L","Soft padded basket muzzle for large dogs","26.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, neoprene","black","Muzzle"
"1321","Baskerville Comfort Muzzle - XL","Soft padded basket muzzle for extra-large dogs","29.9900","Dog Apparel","Baskerville","0.0000",NULL,"0","rubber, neoprene","black","Muzzle"
"1322","PetSafe Gentle Leader Muzzle - Small","Soft fabric muzzle with head harness for behavior control","24.9500","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, padded fabric","black","Muzzle"
"1323","PetSafe Gentle Leader Muzzle - Medium","Soft fabric muzzle with head harness for medium dogs","26.9500","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, padded fabric","black","Muzzle"
"1324","PetSafe Gentle Leader Muzzle - Large","Soft fabric muzzle with head harness for large dogs","29.9500","Dog Apparel","PetSafe","0.0000",NULL,"0","nylon, padded fabric","black","Muzzle"
"1325","Kyjen Soft Muzzle - XS","Padded soft mesh muzzle for small dogs","12.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","mesh, padding","black","Muzzle"
"1326","Kyjen Soft Muzzle - S","Padded soft mesh muzzle for small dogs","14.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","mesh, padding","black","Muzzle"
"1327","Kyjen Soft Muzzle - M","Padded soft mesh muzzle for medium dogs","16.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","mesh, padding","black","Muzzle"
"1328","Kyjen Soft Muzzle - L","Padded soft mesh muzzle for large dogs","18.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","mesh, padding","black","Muzzle"
"1329","Kyjen Soft Muzzle - XL","Padded soft mesh muzzle for extra-large dogs","21.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","mesh, padding","black","Muzzle"
"1330","Premier Gentle Muzzle - XS","Leather muzzle for small dogs, comfortable and secure","24.9500","Dog Apparel","Premier","0.0000",NULL,"0","leather","brown","Muzzle"
"1331","Premier Gentle Muzzle - S","Leather muzzle for small dogs, comfortable and secure","26.9500","Dog Apparel","Premier","0.0000",NULL,"0","leather","brown","Muzzle"
"1332","Premier Gentle Muzzle - M","Leather muzzle for medium dogs, comfortable and secure","29.9500","Dog Apparel","Premier","0.0000",NULL,"0","leather","brown","Muzzle"
"1333","Premier Gentle Muzzle - L","Leather muzzle for large dogs, comfortable and secure","32.9500","Dog Apparel","Premier","0.0000",NULL,"0","leather","brown","Muzzle"
"1334","Premier Gentle Muzzle - XL","Leather muzzle for extra-large dogs, comfortable and secure","35.9500","Dog Apparel","Premier","0.0000",NULL,"0","leather","brown","Muzzle"
"1335","SmartDog Wire Basket Muzzle - Small","Metal wire basket muzzle for small dogs","29.9900","Dog Apparel","SmartDog","0.0000",NULL,"0","metal, padded nose","silver","Muzzle"
"1336","SmartDog Wire Basket Muzzle - Medium","Metal wire basket muzzle for medium dogs","31.9900","Dog Apparel","SmartDog","0.0000",NULL,"0","metal, padded nose","silver","Muzzle"
"1337","SmartDog Wire Basket Muzzle - Large","Metal wire basket muzzle for large dogs","34.9900","Dog Apparel","SmartDog","0.0000",NULL,"0","metal, padded nose","silver","Muzzle"
"1338","SmartDog Wire Basket Muzzle - XL","Metal wire basket muzzle for extra-large dogs","37.9900","Dog Apparel","SmartDog","0.0000",NULL,"0","metal, padded nose","silver","Muzzle"
"1339","SmartDog Basket Muzzle Adjustable - Medium","Adjustable metal basket muzzle for training and walks","39.9900","Dog Apparel","SmartDog","0.0000",NULL,"0","metal, nylon straps","black","Muzzle"
"1340","SmartDog Basket Muzzle Adjustable - Large","Adjustable metal basket muzzle for large dogs","42.9900","Dog Apparel","SmartDog","0.0000",NULL,"0","metal, nylon straps","black","Muzzle"
"1341","SmartDog Basket Muzzle Adjustable - XL","Adjustable metal basket muzzle for extra-large dogs","45.9900","Dog Apparel","SmartDog","0.0000",NULL,"0","metal, nylon straps","black","Muzzle"
"1342","PetSafe Premier Basket Muzzle - Small","Plastic basket muzzle for small dogs","22.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","plastic, padded nose","black","Muzzle"
"1343","PetSafe Premier Basket Muzzle - Medium","Plastic basket muzzle for medium dogs","24.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","plastic, padded nose","black","Muzzle"
"1344","PetSafe Premier Basket Muzzle - Large","Plastic basket muzzle for large dogs","26.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","plastic, padded nose","black","Muzzle"
"1345","PetSafe Premier Basket Muzzle - XL","Plastic basket muzzle for extra-large dogs","29.9900","Dog Apparel","PetSafe","0.0000",NULL,"0","plastic, padded nose","black","Muzzle"
"1346","Kyjen Wire Basket Muzzle - Medium","Metal wire muzzle for medium dogs with padded nose guard","33.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","metal, padding","black","Muzzle"
"1347","Kyjen Wire Basket Muzzle - Large","Metal wire muzzle for large dogs with padded nose guard","36.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","metal, padding","black","Muzzle"
"1348","Kyjen Wire Basket Muzzle - XL","Metal wire muzzle for extra-large dogs with padded nose guard","39.9900","Dog Apparel","Kyjen","0.0000",NULL,"0","metal, padding","black","Muzzle"
"1349","Outward Hound Fun Feeder Slo‑Bowl - Small","Interactive slow‑feed bowl for small dogs","14.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","plastic","green","Dog Bowl"
"1350","Outward Hound Fun Feeder Slo‑Bowl - Medium","Interactive slow‑feed bowl for medium dogs","17.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","plastic","green","Dog Bowl"
"1351","Outward Hound Fun Feeder Slo‑Bowl - Large","Interactive slow‑feed bowl for large dogs","20.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","plastic","green","Dog Bowl"
"1352","Outward Hound Dura Feeder Bowl - Small","Durable chew‑resistant bowl for small dogs","12.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","rubber","red","Dog Bowl"
"1353","Outward Hound Dura Feeder Bowl - Medium","Durable chew‑resistant bowl for medium dogs","15.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","rubber","red","Dog Bowl"
"1354","Outward Hound Dura Feeder Bowl - Large","Durable chew‑resistant bowl for large dogs","18.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","rubber","red","Dog Bowl"
"1355","Outward Hound Port‑A‑Bowl - Small","Foldable travel bowl for small dogs","6.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","nylon, waterproof fabric","blue","Dog Bowl"
"1356","Outward Hound Port‑A‑Bowl - Medium","Foldable travel bowl for medium dogs","8.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","nylon, waterproof fabric","blue","Dog Bowl"
"1357","Outward Hound Port‑A‑Bowl - Large","Foldable travel bowl for large dogs","10.9900","Pet Hardware","Outward Hound","0.0000",NULL,"0","nylon, waterproof fabric","blue","Dog Bowl"
"1358","Petmate Stainless Steel Bowl - 7 cup","Heavy‑gauge stainless steel bowl, large","16.9900","Pet Hardware","Petmate","0.0000",NULL,"0","stainless steel","silver","Dog Bowl"
"1359","Petmate Stainless Steel Bowl - 3 cup","Heavy‑gauge stainless steel bowl, medium","12.9900","Pet Hardware","Petmate","0.0000",NULL,"0","stainless steel","silver","Dog Bowl"
"1360","Petmate Elevated Dog Bowl - Small","Plastic elevated feeding station, small","21.9900","Pet Hardware","Petmate","0.0000",NULL,"0","plastic","blue","Dog Bowl"
"1361","Petmate Elevated Dog Bowl - Medium","Plastic elevated feeding station, medium","24.9900","Pet Hardware","Petmate","0.0000",NULL,"0","plastic","blue","Dog Bowl"
"1362","Petmate Elevated Dog Bowl - Large","Plastic elevated feeding station, large","27.9900","Pet Hardware","Petmate","0.0000",NULL,"0","plastic","blue","Dog Bowl"
"1363","Petmate Non‑Spill Double Bowl - Small","Double food/water bowl set, small","19.9900","Pet Hardware","Petmate","0.0000",NULL,"0","plastic","black","Dog Bowl"
"1364","Petmate Non‑Spill Double Bowl - Medium","Double food/water bowl set, medium","22.9900","Pet Hardware","Petmate","0.0000",NULL,"0","plastic","black","Dog Bowl"
"1365","Petmate Non‑Spill Double Bowl - Large","Double food/water bowl set, large","25.9900","Pet Hardware","Petmate","0.0000",NULL,"0","plastic","black","Dog Bowl"
"1366","Kurgo Stainless Steel Travel Bowl - Small","Collapsible stainless steel travel bowl, small","11.9900","Pet Hardware","Kurgo","0.0000",NULL,"0","stainless steel, silicone","silver","Dog Bowl"
"1367","Kurgo Stainless Steel Travel Bowl - Medium","Collapsible stainless steel travel bowl, medium","13.9900","Pet Hardware","Kurgo","0.0000",NULL,"0","stainless steel, silicone","silver","Dog Bowl"
"1368","Kurgo Stainless Steel Travel Bowl - Large","Collapsible stainless steel travel bowl, large","15.9900","Pet Hardware","Kurgo","0.0000",NULL,"0","stainless steel, silicone","silver","Dog Bowl"
"1369","Kurgo Silicone Travel Bowl - Small","Collapsible silicone travel bowl, small","9.9900","Pet Hardware","Kurgo","0.0000",NULL,"0","silicone","red","Dog Bowl"
"1370","Kurgo Silicone Travel Bowl - Medium","Collapsible silicone travel bowl, medium","11.9900","Pet Hardware","Kurgo","0.0000",NULL,"0","silicone","red","Dog Bowl"
"1371","Kurgo Silicone Travel Bowl - Large","Collapsible silicone travel bowl, large","13.9900","Pet Hardware","Kurgo","0.0000",NULL,"0","silicone","red","Dog Bowl"
"1372","Multipet Stainless Steel Bowl - Small","Stainless steel bowl with non‑slip base, small","9.9900","Pet Hardware","Multipet","0.0000",NULL,"0","stainless steel, rubber","silver","Dog Bowl"
"1373","Multipet Stainless Steel Bowl - Medium","Stainless steel bowl with non‑slip base, medium","12.9900","Pet Hardware","Multipet","0.0000",NULL,"0","stainless steel, rubber","silver","Dog Bowl"
"1374","Multipet Stainless Steel Bowl - Large","Stainless steel bowl with non‑slip base, large","15.9900","Pet Hardware","Multipet","0.0000",NULL,"0","stainless steel, rubber","silver","Dog Bowl"
"1375","PetRageous Designs Ceramic Dog Bowl - Small","Decorative ceramic bowl, small","14.9900","Pet Hardware","PetRageous Designs","0.0000",NULL,"0","ceramic","white","Dog Bowl"
"1376","PetRageous Designs Ceramic Dog Bowl - Medium","Decorative ceramic bowl, medium","17.9900","Pet Hardware","PetRageous Designs","0.0000",NULL,"0","ceramic","white","Dog Bowl"
"1377","PetRageous Designs Ceramic Dog Bowl - Large","Decorative ceramic bowl, large","20.9900","Pet Hardware","PetRageous Designs","0.0000",NULL,"0","ceramic","white","Dog Bowl"
"1378","Eddie Bauer Enamel Dog Bowl - Small","Classic enamel bowl for dogs, small","13.9900","Pet Hardware","Eddie Bauer","0.0000",NULL,"0","enamel, metal","red","Dog Bowl"
"1379","Eddie Bauer Enamel Dog Bowl - Medium","Classic enamel bowl for dogs, medium","16.9900","Pet Hardware","Eddie Bauer","0.0000",NULL,"0","enamel, metal","red","Dog Bowl"
"1380","Eddie Bauer Enamel Dog Bowl - Large","Classic enamel bowl for dogs, large","19.9900","Pet Hardware","Eddie Bauer","0.0000",NULL,"0","enamel, metal","red","Dog Bowl"
"1381","Carhartt Stainless Dog Bowl - Small","Heavy‑duty stainless bowl, small","15.9900","Pet Hardware","Carhartt","0.0000",NULL,"0","stainless steel","silver","Dog Bowl"
"1382","Carhartt Stainless Dog Bowl - Medium","Heavy‑duty stainless bowl, medium","18.9900","Pet Hardware","Carhartt","0.0000",NULL,"0","stainless steel","silver","Dog Bowl"
